taxonomy_id,name,parent_id,parent_name
YZ-1420,Child Abduction/Parental Kidnapping Issues,YZ,Topical Identifiers/Issues
YZ-1450,Child Abuse Issues,YZ,Topical Identifiers/Issues
YZ-1470,Child Care Issues,YZ,Topical Identifiers/Issues
YZ-1480,Children's Issues,YZ,Topical Identifiers/Issues
YZ-1500,Civil Rights Issues,YZ,Topical Identifiers/Issues
YZ-1530,Community Development Issues,YZ,Topical Identifiers/Issues
YZ-1550,Consumer Issues,YZ,Topical Identifiers/Issues
YZ-1600,Crime Issues,YZ,Topical Identifiers/Issues
YZ-1650,Cultural/Racial Issues,YZ,Topical Identifiers/Issues
YZ-1655,Cybercrime Issues,YZ,Topical Identifiers/Issues
YZ-1660,Dating Violence Issues,YZ,Topical Identifiers/Issues
YZ-1670,Death and Dying Issues,YZ,Topical Identifiers/Issues
YZ-1680,Developmental Issues,YZ,Topical Identifiers/Issues
YZ-1700,Disabilities Issues,YZ,Topical Identifiers/Issues
YZ-1730,Disaster/Emergency Issues,YZ,Topical Identifiers/Issues
YZ-1740,Divorce/Custody/Support Issues,YZ,Topical Identifiers/Issues
YZ-1750,Domestic Violence Issues,YZ,Topical Identifiers/Issues
YZ-1800,Drug Use Disorder Issues,YZ,Topical Identifiers/Issues
YZ-1830,Economic Issues,YZ,Topical Identifiers/Issues
YZ-1835,Economic Stimulus Issues,YZ,Topical Identifiers/Issues
YZ-1850,Education Issues,YZ,Topical Identifiers/Issues
YZ-1900,Elder Abuse Issues,YZ,Topical Identifiers/Issues
YZ-1930,Election Issues,YZ,Topical Identifiers/Issues
YZ-1950,Employment Issues,YZ,Topical Identifiers/Issues
YZ-1960,Energy Conservation Issues,YZ,Topical Identifiers/Issues
YZ-1990,Environmental Issues,YZ,Topical Identifiers/Issues
YZ-2050,Family Planning Issues,YZ,Topical Identifiers/Issues
YZ-2100,Family Violence Issues,YZ,Topical Identifiers/Issues
YZ-2450,Gambling Issues,YZ,Topical Identifiers/Issues
YZ-2550,Government Services Issues,YZ,Topical Identifiers/Issues
YZ-2650,Gun Violence Issues,YZ,Topical Identifiers/Issues
YZ-3000,Hate Crime Issues,YZ,Topical Identifiers/Issues
YZ-3050,Health Issues,YZ,Topical Identifiers/Issues
YZ-3070,Hoarding Issues,YZ,Topical Identifiers/Issues
YZ-3100,Homelessness Issues,YZ,Topical Identifiers/Issues
YZ-3125,Homeschooling Issues,YZ,Topical Identifiers/Issues
YZ-3150,Housing Issues,YZ,Topical Identifiers/Issues
YZ-3250,Human Rights Issues,YZ,Topical Identifiers/Issues
YZ-3260,Human/Social Services Issues,YZ,Topical Identifiers/Issues
YZ-3265,Human Trafficking Issues,YZ,Topical Identifiers/Issues
YZ-3280,Hunger/Food Issues,YZ,Topical Identifiers/Issues
YZ-3350,Immigration Issues,YZ,Topical Identifiers/Issues
YZ-3380,,YZ,Topical Identifiers/Issues
YZ-3400,Infant Mortality Issues,YZ,Topical Identifiers/Issues
YZ-3450,Insurance Issues,YZ,Topical Identifiers/Issues
YZ-3500,International Issues,YZ,Topical Identifiers/Issues
YZ-3525,Intersex Issues,YZ,Topical Identifiers/Issues
YZ-4100,Labor Issues,YZ,Topical Identifiers/Issues
YZ-4160,Law Enforcement Issues,YZ,Topical Identifiers/Issues
YZ-4500,Legal Issues,YZ,Topical Identifiers/Issues
YZ-4530,LGBTQ Issues,YZ,Topical Identifiers/Issues
YZ-4600,Life Care Planning Issues,YZ,Topical Identifiers/Issues
YZ-4650,Literacy Issues,YZ,Topical Identifiers/Issues
YZ-4750,Long Term Care Issues,YZ,Topical Identifiers/Issues
YZ-4880,Medical Marijuana Issues,YZ,Topical Identifiers/Issues
YZ-4900,Men's Issues,YZ,Topical Identifiers/Issues
YZ-5000,Mental Health Issues,YZ,Topical Identifiers/Issues
YZ-5800,Nonprofit Organization Issues,YZ,Topical Identifiers/Issues
YZ-5850,Nutrition Issues,YZ,Topical Identifiers/Issues
YZ-6000,Offender/Ex-Offender Issues,YZ,Topical Identifiers/Issues
YZ-6100,Older Adult/Aging Issues,YZ,Topical Identifiers/Issues
YZ-6130,Oral Health Issues,YZ,Topical Identifiers/Issues
YZ-6150,Organ/Tissue Transplant Issues,YZ,Topical Identifiers/Issues
YZ-6180,Parental Visitation Issues,YZ,Topical Identifiers/Issues
YZ-6200,Parenting Issues,YZ,Topical Identifiers/Issues
YZ-6300,Personal Finances Issues,YZ,Topical Identifiers/Issues
YZ-6350,Philanthropy Issues,YZ,Topical Identifiers/Issues
YZ-6365,Physical Activity/Fitness Issues,YZ,Topical Identifiers/Issues
YZ-6400,Political Issues,YZ,Topical Identifiers/Issues
YZ-6600,Poverty Issues,YZ,Topical Identifiers/Issues
YZ-6700,Prescription Drug Issues,YZ,Topical Identifiers/Issues
YZ-6900,Public Assistance Issues,YZ,Topical Identifiers/Issues
YZ-6910,Public Health Issues,YZ,Topical Identifiers/Issues
YZ-6917,Recreational Marijuana Issues,YZ,Topical Identifiers/Issues
YZ-6920,Recycling Issues,YZ,Topical Identifiers/Issues
YZ-6930,Rehabilitation Issues,YZ,Topical Identifiers/Issues
YZ-6940,Relationship Issues,YZ,Topical Identifiers/Issues
YZ-6950,Religious/Spirituality Issues,YZ,Topical Identifiers/Issues
YZ-7000,Reproductive Issues,YZ,Topical Identifiers/Issues
YZ-7700,Rural Issues,YZ,Topical Identifiers/Issues
YZ-8100,Safety Issues,YZ,Topical Identifiers/Issues
YZ-8150,Science and Technology Issues,YZ,Topical Identifiers/Issues
YZ-8180,Service Animal Issues,YZ,Topical Identifiers/Issues
YZ-8200,Sexual Assault Issues,YZ,Topical Identifiers/Issues
YZ-8250,Smoking/Nicotine Addiction Issues,YZ,Topical Identifiers/Issues
YZ-8270,Social Security Issues,YZ,Topical Identifiers/Issues
YZ-8290,Special Education Issues,YZ,Topical Identifiers/Issues
YZ-8300,Sports/Recreation Issues,YZ,Topical Identifiers/Issues
YZ-8345,STEAM Curriculum Issues,YZ,Topical Identifiers/Issues
YZ-8350,STEM Curriculum Issues,YZ,Topical Identifiers/Issues
YZ-8360,Student Financial Aid Issues,YZ,Topical Identifiers/Issues
YZ-8400,Substance Use Disorder Issues,YZ,Topical Identifiers/Issues
YZ-8420,Suicide Issues,YZ,Topical Identifiers/Issues
YZ-8430,Surgery Related Issues,YZ,Topical Identifiers/Issues
YZ-8450,Tax Issues,YZ,Topical Identifiers/Issues
YZ-8480,Teen Pregnancy Issues,YZ,Topical Identifiers/Issues
YZ-8520,Terrorism Issues,YZ,Topical Identifiers/Issues
YZ-8560,Transportation Issues,YZ,Topical Identifiers/Issues
YZ-8570,Travel Issues,YZ,Topical Identifiers/Issues
YZ-8600,Urban Issues,YZ,Topical Identifiers/Issues
YZ-8650,Utility Issues,YZ,Topical Identifiers/Issues
YZ-8780,Vegetarianism Issues,YZ,Topical Identifiers/Issues
YZ-8800,Veteran/Military Personnel Issues,YZ,Topical Identifiers/Issues
YZ-8830,Violent Extremism/Radicalization Issues,YZ,Topical Identifiers/Issues
YZ-8850,Volunteerism Issues,YZ,Topical Identifiers/Issues
YZ-9000,Women's Issues,YZ,Topical Identifiers/Issues
YZ-9800,Youth Issues,YZ,Topical Identifiers/Issues
R,Mental Health and Substance Use Disorder Services,,
RD,Counseling Approaches,R,Mental Health and Substance Use Disorder Services
RD-0500,Adlerian Therapy,RD,Counseling Approaches
RD-1000,Behavioral Learning Therapy,RD,Counseling Approaches
RD-1000.1000,Behavior Modification,RD-1000,Behavioral Learning Therapy
RD-1000.8000,Social Learning,RD-1000,Behavioral Learning Therapy
RD-1300,Body Therapies,RD,Counseling Approaches
RD-1300.0250,Alexander Technique,RD-1300,Body Therapies
RD-1300.1000,Bioenergetics,RD-1300,Body Therapies
RD-1300.3000,Hellerworks,RD-1300,Body Therapies
RD-1300.7000,Reichian Therapy,RD-1300,Body Therapies
RD-1300.7200,Rolfing,RD-1300,Body Therapies
RD-1300.7300,Rosen Method,RD-1300,Body Therapies
RD-1300.8500,Trager Work,RD-1300,Body Therapies
RD-1500,Cognitive Behavioral Therapy,RD,Counseling Approaches
RD-1800,Dialectical Behavior Therapy,RD,Counseling Approaches
RD-1900,Faith Based Counseling,RD,Counseling Approaches
RD-2500,Gestalt Therapy,RD,Counseling Approaches
RD-3000,Humanistic Therapy,RD,Counseling Approaches
RD-3000.1600,Eclectic Therapy,RD-3000,Humanistic Therapy
RD-3000.1800,Existential Therapy,RD-3000,Humanistic Therapy
RD-3000.6500,Person Centered Therapy,RD-3000,Humanistic Therapy
RD-3000.6750,Psychosocial Therapy,RD-3000,Humanistic Therapy
RD-3000.7000,Reality Therapy,RD-3000,Humanistic Therapy
RD-3000.8500,Transpersonal Therapy,RD-3000,Humanistic Therapy
RD-3500,Jungian Therapy,RD,Counseling Approaches
RD-4950,Motivational Interviewing,RD,Counseling Approaches
RD-5000,Multimodal Therapy,RD,Counseling Approaches
RD-5200,Multisystemic Therapy,RD,Counseling Approaches
RD-6000,Neurolinguistic Programming,RD,Counseling Approaches
RD-6400,Primal Scream Therapy,RD,Counseling Approaches
RD-6450,Progressive Relaxation,RD,Counseling Approaches
RD-6600,Psychodrama,RD,Counseling Approaches
RD-6800,Psychodynamic Therapy,RD,Counseling Approaches
RD-6800.1800,Ego Psychology,RD-6800,Psychodynamic Therapy
RD-6800.6000,Neo-Freudian Therapy,RD-6800,Psychodynamic Therapy
RD-6800.6500,Psychotherapy/Psychoanalysis,RD-6800,Psychodynamic Therapy
RD-6800.8000,Self Psychology,RD-6800,Psychodynamic Therapy
RD-6800.8500,Transactional Analysis,RD-6800,Psychodynamic Therapy
RD-7000,Rational Emotive Therapy,RD,Counseling Approaches
RD-8000,Solution Focused Therapy,RD,Counseling Approaches
RD-8500,Trauma Focused Cognitive Behavioral Therapy,RD,Counseling Approaches
RD-9200,Virtual Reality Therapy,RD,Counseling Approaches
RF,Counseling Settings,R,Mental Health and Substance Use Disorder Services
RF-1500,Conjoint Counseling,RF,Counseling Settings
RF-2000,Family Counseling,RF,Counseling Settings
RF-2500,Group Counseling,RF,Counseling Settings
RF-3300,Individual Counseling,RF,Counseling Settings
RF-3400,Internet Based Counseling Services,RF,Counseling Settings
RF-6500,Peer Counseling,RF,Counseling Settings
RF-8380,Talklines/Warmlines,RF,Counseling Settings
RF-8390,Text Based Counseling Services,RF,Counseling Settings
RF-8500,Therapeutic Self Help Materials,RF,Counseling Settings
RM,Mental Health Care Facilities,R,Mental Health and Substance Use Disorder Services
RM-3300,Inpatient Mental Health Facilities,RM,Mental Health Care Facilities
RM-3300.6500,Psychiatric Hospitals,RM-3300,Inpatient Mental Health Facilities
RM-3300.6500-050,Adult Psychiatric Hospitals,RM-3300.6500,Psychiatric Hospitals
RM-3300.6500-150,Children's/Adolescent Psychiatric Hospitals,RM-3300.6500,Psychiatric Hospitals
RM-3300.6500-200,Forensic Psychiatric Hospitals,RM-3300.6500,Psychiatric Hospitals
RM-3300.6600,Psychiatric Inpatient Units,RM-3300,Inpatient Mental Health Facilities
RM-3300.6600-050,Adolescent Psychiatric Inpatient Units,RM-3300.6600,Psychiatric Inpatient Units
RM-3300.6600-080,Adult Psychiatric Inpatient Units,RM-3300.6600,Psychiatric Inpatient Units
RM-3300.6600-150,Children's Psychiatric Inpatient Units,RM-3300.6600,Psychiatric Inpatient Units
RM-3300.6600-250,Geriatric Psychiatric Inpatient Units,RM-3300.6600,Psychiatric Inpatient Units
RM-3300.8000,Secured Mental Health Facilities,RM-3300,Inpatient Mental Health Facilities
RM-6500,Outpatient Mental Health Facilities,RM,Mental Health Care Facilities
RM-6500.1500,Community Mental Health Agencies,RM-6500,Outpatient Mental Health Facilities
RM-6500.2000,Family Counseling Agencies,RM-6500,Outpatient Mental Health Facilities
RM-6500.5000,Mental Health Drop In Centers,RM-6500,Outpatient Mental Health Facilities
RM-6500.6500,Private Therapy Practices,RM-6500,Outpatient Mental Health Facilities
RM-7000,Residential Treatment Facilities,RM,Mental Health Care Facilities
RM-7000.0500,Adult Residential Treatment Facilities,RM-7000,Residential Treatment Facilities
RM-7000.1500,Children's/Adolescent Residential Treatment Facilities,RM-7000,Residential Treatment Facilities
RP,Mental Health Assessment and Treatment,R,Mental Health and Substance Use Disorder Services
RP-1400,Counseling Services,RP,Mental Health Assessment and Treatment
RP-1400.2500,General Counseling Services,RP-1400,Counseling Services
RP-1400.8000,Specialized Counseling Services,RP-1400,Counseling Services
RP-1400.8000-020,Abuse Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-020.05,Adult Child Sexual Abuse Counseling,RP-1400.8000-020,Abuse Counseling
RP-1400.8000-020.15,Child Abuse Counseling,RP-1400.8000-020,Abuse Counseling
RP-1400.8000-020.18,Child Sexual Abuse Counseling,RP-1400.8000-020,Abuse Counseling
RP-1400.8000-020.21,Counseling for Children Affected by Domestic Violence,RP-1400.8000-020,Abuse Counseling
RP-1400.8000-020.24,Elder Abuse Counseling,RP-1400.8000-020,Abuse Counseling
RP-1400.8000-020.65,Parent Abuse Counseling,RP-1400.8000-020,Abuse Counseling
RP-1400.8000-020.80,Spouse/Intimate Partner Abuse Counseling,RP-1400.8000-020,Abuse Counseling
RP-1400.8000-050,Adolescent/Youth Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-070,Anger Management,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-100,Bereavement Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-120,Bullying Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-145,Caregiver Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-155,Child Guidance,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-160,Crime Victim/Witness Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-165,Cult Membership Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-167,Cultural Transition Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-175,Divorce Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-185,Ex-Offender Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-250,Gambling Addiction Counseling/Treatment,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-260,Gender Identity Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-270,Geriatric Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-300,Health/Disability Related Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-315,Hoarding Counseling Programs,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-325,Holocaust Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-327,Human Trafficking Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-330,Internet Addiction Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-370,Juvenile Delinquency Diversion Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-375,Juvenile Firesetter Treatment Programs,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-500,Marriage Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-630,Overspender Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-645,Parent Child Interactive Therapy,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-650,Parent Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-655,Perinatal/Postpartum Depression Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-660,Postabortion Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-665,Post Trial Juror Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-670,Premarital Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-675,Psychiatric Disorder Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-740,,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-750,Runaway/Homeless Youth Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-795,Sex Offender Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-800,Sexual Assault Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-805,Sexual Orientation Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-810,Sexual/Love Addiction Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-815,Sexuality Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-820,Spiritual/Religious Issues Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-825,Suicide Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-850,Terminal Illness Counseling,RP-1400.8000,Specialized Counseling Services
RP-1400.8000-900,Veteran Reintegration Counseling,RP-1400.8000,Specialized Counseling Services
RP-1500,Crisis Intervention,RP,Mental Health Assessment and Treatment
RP-1500.0300,After Hours Crisis Drop In Programs,RP-1500,Crisis Intervention
RP-1500.1400,Crisis Intervention Hotlines/Helplines,RP-1500,Crisis Intervention
RP-1500.1400-100,Bullying Helplines,RP-1500.1400,Crisis Intervention Hotlines/Helplines
RP-1500.1400-150,Child Abuse Hotlines,RP-1500.1400,Crisis Intervention Hotlines/Helplines
RP-1500.1400-180,Crisis Pregnancy Hotlines,RP-1500.1400,Crisis Intervention Hotlines/Helplines
RP-1500.1400-190,Dating Abuse Hotlines,RP-1500.1400,Crisis Intervention Hotlines/Helplines
RP-1500.1400-200,Domestic Violence Hotlines,RP-1500.1400,Crisis Intervention Hotlines/Helplines
RP-1500.1400-210,,RP-1500.1400,Crisis Intervention Hotlines/Helplines
RP-1500.1400-240,Gambling Addiction Helplines,RP-1500.1400,Crisis Intervention Hotlines/Helplines
RP-1500.1400-250,General Crisis Intervention Hotlines,RP-1500.1400,Crisis Intervention Hotlines/Helplines
RP-1500.1400-300,Human Trafficking Hotlines,RP-1500.1400,Crisis Intervention Hotlines/Helplines
RP-1500.1400-400,LGBTQ Helplines,RP-1500.1400,Crisis Intervention Hotlines/Helplines
RP-1500.1400-500,Mental Health Crisis Lines,RP-1500.1400,Crisis Intervention Hotlines/Helplines
RP-1500.1400-650,Prostitution Related Helplines,RP-1500.1400,Crisis Intervention Hotlines/Helplines
RP-1500.1400-700,Runaway/Homeless Youth Helplines,RP-1500.1400,Crisis Intervention Hotlines/Helplines
RP-1500.1400-750,Sexual Assault Hotlines,RP-1500.1400,Crisis Intervention Hotlines/Helplines
RP-1500.1400-800,Suicide Prevention Hotlines,RP-1500.1400,Crisis Intervention Hotlines/Helplines
RP-1500.1400-900,Veteran/Military Hotlines,RP-1500.1400,Crisis Intervention Hotlines/Helplines
RP-1500.1500,Crisis Residential Treatment,RP-1500,Crisis Intervention
RP-1500.3300,In Person Crisis Intervention,RP-1500,Crisis Intervention
RP-1500.3350,Internet Based Crisis Intervention,RP-1500,Crisis Intervention
RP-1500.3400,Involuntary Psychiatric Intervention,RP-1500,Crisis Intervention
RP-1500.3400-500,Mental Health Warrants,RP-1500.3400,Involuntary Psychiatric Intervention
RP-1500.3400-630,Outpatient Commitment,RP-1500.3400,Involuntary Psychiatric Intervention
RP-1500.3400-650,Psychiatric Mobile Response Teams,RP-1500.3400,Involuntary Psychiatric Intervention
RP-1500.3400-850,Third Party Involuntary Commitment Petition Services,RP-1500.3400,Involuntary Psychiatric Intervention
RP-1500.6750,Psychiatric Emergency Room Care,RP-1500,Crisis Intervention
