id,location_id,program_id,accepted_payments,alternate_name,description,eligibility,email,fees,funding_sources,application_process,interpretation_services,keywords,languages,name,required_documents,service_areas,status,wait_time,website,taxonomy_ids
0,182028,,,,"<span id=dnn_ctr406_ContentPane class=DNNAlignleft>Develop and advocate policies and programs to increase the skills, job opportunities, and incomes of low-skill, low-income workers and job seekers.</span>",,,,,,,,,Job Opportunities Task Force (JOTF),,,,,www.jotf.org,
0,168253,,,Job's Housing & Recovery,"Offers recovery support, housing, and job training and placement for homeless men recovering from substance abuse.",,info@jhrbaltimore.org,,,,,,,"Jobs, Housing & Recovery",,,,,www.jhrbaltimore.org,
0,167433,,,,Houses a community-based consortium of 8 churches that provide emergency assistance to residents of zipcode 21216.,,,,,,,,,John Wesley Church,,,,,,
168176,55294422,,,,,,,,,,,,,Small Business Resource Center,,,,,,
0,167434,,,,Provides general medical services and specialized programs and services for the community as well as Maryland residents.,,,,,,,,,Johns Hopkins Bayview Medical Center,,,,,www.hopkinsmedicine.org/jhbmc,
0,169010,,,,"Offers a comprehensive pediatric medical program, from performing emergency trauma surgery, to finding causes of and treatments for childhood cancers. In addition to clinical care, offers children a variety of recreational and therapeutic activities, including play, arts and crafts, a library, and medical play and other preparation experiences to help children and families cope better with hospitalization.",,,,,,,,,Johns Hopkins Children's Center,,,,,www.hopkinschildrens.org,
0,168523,,,,Serves as the parent organization for 15 family health centers in Maryland.,,,,,,,,,Johns Hopkins Community Physicians,,,,,www.hopkinsmedicine.org/jhcp/,
168722,55294424,,,,,,,,,,,,,Johns Hopkins University School of Medicine,,,,,,
0,167435,,,,"An internationally renowned hospital providing general medical and surgical services, inpatient and outpatient.",,,,,,,,,Johns Hopkins Hospital,,,,,www.hopkinshospital.org,
167435,55294426,,,,,,,,,,,,,Johns Hopkins Hospital,,,,,,
0,168722,,,,A university for graduate students pursuing Ph.D or M.D./Ph.D degrees for clinical research and for patient care.,,,,,,,,,Johns Hopkins University School of Medicine,,,,,www.hopkinsmedicine.org,
0,168356,,,,Operates the Wald Community Nursing Center which provides general health services and a WIC program.,,jhuson@son.jhmi.edu,,,,,,,Johns Hopkins University School of Nursing,,,,,www.son.jhmi.edu,
0,167459,,,,"An institution of higher learning offering teaching, research and scholarship in support of the local, national and worldwide educational communities.",,,,,,,,,"Johns Hopkins University, Homewood Campus",,,,,www.jhu.edu,
0,219272,,,,Provides home health care services with various payment methods.,,jpshealth@netzero.com,,,,,,,JPS Health Services,,,,,jpshealthservices.com,
0,167438,,,"Jubilee Baltimore, Inc",Provides low income housing for older adults. ,,,,,,,,,Jubilee Baltimore,,,,,www.jubileebaltimore.org,
0,168396,,,,"Operates the Youth Program and a Health Promoters program. Provides an after school program, offering drug prevention workshops and drug-free activities. Also operates a summer day camp Trained volunteers act as health promoters who provide outreach to area residents. Coaches adults for GED. Adult volunteers welcome.",,,,,,,,,Julie Community Center,,,,,,
0,167442,,,,"Evaluates children and adolescents with developmental disabilities and helps them participate as fully as possible in family, school and community life. Offers inpatient and outpatient hospital services, school and community programs for children with disabilities.",,info@kennedykrieger.org,,,,,,,Kennedy Krieger Institute,,,,,www.kennedykrieger.org,
0,168077,,,Tissue Banks International,Provides human eye tissue to surgeons for sight-restoring corneal transplants. Supports research projects that seek the causes and cure for blindness.,,contact@keralink.org,,,,,,,KeraLink International,,,,,www.keralink.org,
0,167452,,,,"Provides a transitional care unit, adult day services and a nursing care center. Volunteers needed.",,administration@keswick-multicare.org,,,,,,,Keswick Multicare Center,,,,,www.choosekeswick.org,
167813,55294428,,,,,,,,,,,,,United Way of Central Maryland,,,,,,
0,167460,,,,"Provides adult day care, chronic hospital and nursing home care, mutual support groups, elderly assessment and referral services, hospice services and psychiatric rehabilitation for senior citizens.",,,,,,,,,Levindale Hebrew Geriatric Center & Hospital,,,,,www.lifebridgehealth.org,
0,167461,,,,"Furniture store that sells new furniture, appliances and bedding at a reduction of about 25% to 30% below the retail price.",,,,,,,,,"Lexaco, Inc.",,,,,,
2001145,55294430,,,,,,,,,,,,,Project Teaching Our Own Understanding and Responsibility,,,,,,
2001145,55294440,,,,,,,,,,,,,Project Teaching Our Own Understanding and Responsibility,,,,,,
2001145,55294438,,,,,,,,,,,,,Project Teaching Our Own Understanding and Responsibility,,,,,,
2001145,55294436,,,,,,,,,,,,,Project Teaching Our Own Understanding and Responsibility,,,,,,
2001145,55294434,,,,,,,,,,,,,Project Teaching Our Own Understanding and Responsibility,,,,,,
2001145,55294432,,,,,,,,,,,,,Project Teaching Our Own Understanding and Responsibility,,,,,,
0,168063,,,,Provides residential services for developmentally disabled adults.,,reidb@lifeinc.org,,,,,,,"LIFE, Inc.",,,,,www.lifeinc.org,
0,168508,,,"Baltimore Pediatric HIV Program, Inc",Offers a comprehensive educational and holistic program that provides families and children whose lives have been dramatically altered by HIV/AIDS disease access to a supportive network of valuable community resources.,,info@lighthealth.org,,,,,,,Light Health & Wellness Comprehensive Service,,,,,www.lighthealth.org,
0,374366,,,,Runs supportive transitional housing for single women who are recovering from addiction.<br />,,info@lightoftruthcenter.org,,,,,,,Light of Truth Center,,,,,www.lightoftruthcenter.org,
0,168280,,,,Provides innovative and empowering programs for youth in non-traditional classrooms. Some services are also available for adults and the general community.,,web@livingclassrooms.org,,,,,,,Living Classrooms Foundation,,,,,www.livingclassrooms.org,
0,167471,,,"Loading Dock, Inc.",A non-profit membership warehouse that distributes reusable surplus building materials and supplies (new and used). Members receive monthly flyer listing the materials that are available. Free workshops for individual members and representatives of member non-profit organizations.,,info@loadingdock.org,,,,,,,Loading Dock,,,,,www.loadingdock.org,
0,1740613,,,"Loving Arms, Inc.","Provides youth with an emergency shelter, mentoring, counseling, and I & R.",,lovingarms3@gmail.com,,,,,,,Loving Arms,,,,,www.lovingarmsinc.com,
0,167473,,,Loyola College Dept. of Speech/Language Pathology,"A full-service clinic that provides training for graduate students, services for developmentally disabled, and speech and hearing assistance for anyone in the Baltimore area.",,theclinics@loyola.edu,,,,,,,Loyola University Department of Speech/Language Pathology,,,,,www.loyola.edu/clinics,
0,174272,,,,"Offers undergraduate and graduate programs.  A Jesuit Catholic university whose mission is to inspire students to learn, lead and serve in a diverse and changing world. Committed to educational and spiritual traditions of the Society of Jesus, and to the ideals of liberal education and the development of the whole person. <br />",,,,,,,,,Loyola University in Maryland,,,,,www.loyola.edu,
0,21272107,,,,"Works with refugees, children and migrants providing support and advocacy. ",,lirs@lirs.org,,,,,,,Lutheran Immigration and Refugee Service,,,,,www.lirs.org,
0,167474,,,,"Provides core services in centers throughout Central Maryland and Dorchester County. Services include pastoral counseling for families and individuals in crisis, emergency groceries and clothing, intermediate term housing for unwed mothers, and operates food pantries. Offers discount RX card and eye glass vouchers.",,lms@lutheranmissionsociety.org,,,,,,,Lutheran Mission Society of Maryland,,,,,www.lutheranmissionsociety.org/,
0,168017,,,,Offers emergency food and clothing to families.,,churchclerkmbc@aol.com,,,,,,,Macedonia Baptist Church,,,,,www.mbcbc.org,
0,616562,,,"Man Alive, Inc.","Provides substance abuse assessment, education, counseling, maintenance, and a DUI/DWI program.",,,,,,,,,Man Alive,,,,,www.manaliveinc.org,
0,36814220,,,,Provides a food pantry to anyone in need in Baltimore City and County. ,,mannaoffice@gmail.com,,,,,,,Manna Bible Baptist Church,,,,,www.mannabiblebaptist.com,
0,167478,,,"Manna House, Inc.","Operates transitional housing for families, a soup kitchen and emergency referrals and advocacy for the soup kitchen participants.",,mannahouseinc.reaves@verizon.net,,,,,,,Manna House,,,,,www.mannahouseinc.org,
0,167480,,,"March of Dimes Maryland-National Capital Area Chapter, Central Maryland Division",Mission is to improve the health of babies by preventing birth defects and infant mortality.,,contactus@marchofdimes.org,,,,,,,March of Dimes Maryland-Maryland Market,,,,,www.marchofdimes.org,
0,167481,,,,"Provides shelter, daily living assistance, personal counseling, job counseling, job readiness training, basic educational opportunities, including GED mentoring and a financial assistance and savings program to adult employable, drug and alcohol-free females.",,,,,,,,,Marian House,,,,,www.marianhouse.org,
0,167482,,,,Operates the Toys for Tots program at Christmas.,,,,,,,,,Marine Corps Reserve Center,,,,,,
168649,55294442,,,,,,,,,,,,,Center for Urban Families,,,,,,
0,167483,,,"Martin Pollak Project Inc., The",Provides therapeutic foster care and/or independent living programs for children/adolescents in the foster care system due to abuse or neglect.,,jtalley@mppi.org,,,,,,,Martin Pollak Project,,,,,www.mppi.org,
0,260072,,,,"Regulates the practice of RNs, LPNs, nurse anesthetists, nurse midwives, nurse practitioners, nursing assistants, medication technicians and electrologists.",,,,,,,,,Maryland Board of Nursing,,,,,www.mbon.org,
0,168498,,,MCAT,"Provides customized training in health, business, retail, and light technology services to individuals 17.5 years and older.",,,,,,,,,Maryland Center for Arts and Technology,,,,,www.mcattrainsmd.org,
0,168379,,,"Maryland Center for Veterans Education and Training, Inc.","Provides long-tem emergency, transitional and Section 8 housing for homeless veterans.",,info@mcvet.org,,,,,,,Maryland Center for Veterans Education & Training,,,,,www.mcvet.org,
0,182563,,,,Provides a food pantry on Tuesdays for those in need. ,,administrator@mdcogic.org,,,,,,,Maryland Church of God,,,,,,
0,167490,,,Maryland Commission on Human Relations,"Mission is to enforce Article 49B of the Annotated Code of Maryland, which prohibits discrimination based on age, ancestry, race, color, familial status, marital status, mental/physical disability, national origin, religion and sex in employment, housing, public accommodations and licensing; to educate citizens of their rights and responsibilities under law; and to initiate programs and provide help to those who promote and improve human relations.",,mccr@maryland.gov,,,,,,,Maryland Commission on Civil Rights,,,,,www.mccr.maryland.gov,
0,168463,,,Maryland State Department of Aging,Provides programs and services to citizens who are 60 years of age or older and their families.,,,,,,,,,Maryland Department of Aging,,,,,www.aging.maryland.gov,
0,167915,,,Maryland State Dept. of Assessments & Taxation,Completes assessments on properties and businesses throughout the state of Maryland. Provides a credit for the real property tax bill and a renter's tax credit for persons of all ages who qualify on the basis of gross household income.,,,,,,,,,Maryland Department of Assessments & Taxation,,,,,www.dat.state.md.us,
