id,location_id,attention,address_1,address_2,city,state_province,postal_code,country
1244,138571,"Eleanor D. Corner House Delicia Ford, Shelter Director",4000 Southwestern Blvd.,,Arbutus,MD,21229,US
1245,137686,"Baltimore City Dss, Heesu",1920 North Broadway,,Baltimore,MD,21213,US
1246,137697,"Bureau Of Disease Control Dr. Barbara Mclean, Acting Director",6401 York Road,,Baltimore,MD,21212,US
1247,137594,"Aids Interfaith Residential Services (Airs)Leslie Leitch, Executive Director            ",1800 North Charles Street,Suite 700,Baltimore,MD,21201,US
1248,138277,"Auburne Center Barbara King, Director",5500 Old Frederick Road,,Baltimore,MD,21229,US
1249,138612,"Christ The King Food For The Needy Robyn Mayfield & Bea Hooper, Directors",The Episcopal Church Of Christ The King,1930 Brookdale Road,Woodlawn,MD,21244,US
1250,138118,"Levindale Hebrew Geriatric Center & HospitalRonald Rothstein, President/CEO              ",2434 W. Belvedere Avenue,,Baltimore,MD,21215,US
1251,138550,"University Of Md School Of Medicine - Wic Pamela Harrison, Program Coordinator",4536 Edmondson Ave.,,Baltimore,MD,21229,US
1252,139774,"Arundel House Of Hope, The Fouse Center Mario Berninzoni, Executive Director",6401 Ritchie Highway,,Glen Burnie,MD,21061,US
1253,137717,"Bea Gaddy Family CenterConnie Bass, Executive Director              ",P.O. Box 38501,,Baltimore,MD,21231-1635,US
1254,138173,"Attorney Grievance Commission Of Maryland Debra Zachary, Office Manager",100 Community Place,Suite 3301,Crownsville,MD,21032-2027,US
1255,138548,"The Women's Housing CoalitionJoann Levy, Executive Director               ",119 East 25Th Street,,Baltimore,MD,21218,US
1256,137606,"Affiliated Sante Group, Montgomery County Mada Gbortima, Director",12120 Plum Orchard Dr.,Suite E,Silver Spring,MD,20904,US
1257,138078,"Human Services Program Of Carroll County, Inc Stephen Mood, Executive Director",P.O. Box 489,,Westminster,MD,21158,US
1258,139320,"Anointed Living Of Tyrell's Housing Tamika Tyrell, Owner/Director",3425 Chapman Road,,Randallstown,MD,21133,US
1259,139576,"Kennedy Krieger Family Center, Family Clinic Sarah Gardner, Interim Director",2901 East Biddle Street,,Baltimore,MD,21213-3939,US
1260,139830,"Castles Of Love Assisted Living Homes, L.L.C Mary Rodgers",14700 Mt. Calvert Road,,Upper Marlboro,MD,20772,US
1261,137684,"Balto. City Dept. Of Legislative Reference Avery Aisen Stark, Director","City Hall, Room 626",100 N. Holiday Street,Baltimore,MD,21202,US
1262,137752,"Change, Inc. Rick Glaser, Executive Director",115 Stoner Avenue,,Westminster,MD,21157-5443,US
1263,139001,"Good Shepherd Center Sandra Litz, Director Of Development",4100 Maple Avenue,,Baltimore,MD,21227,US
1264,138339,"Salvation Army, Annapolis Captain Chuck Whiten, Commanding Officer",P.O. Box 3344,,Annapolis,MD,21403,US
1265,138800,"Regeneration Josh Glaser, Executive Director",P.O. Box 9830,,Baltimore,MD,21284,US
1266,137884,"Hagerstown Area Pregnancy Center Lori Lynn Sines, Director",109 West Baltimore Street,,Hagerstown,MD,21740,US
1267,137671,"Assistance Center Of Towson Churches Catherine Burgess, Director",120 W. Pennsylvania Avenue,,Towson,MD,21204,US
1268,137699,"Police Athletic League (Pal), Woodmoor Officers Stanton, Ballard; Coordinatr Edwards",7119 Croydon Road,,Baltimore,MD,21207,US
1269,137890,"Damascus HouseCarroll Matanoski, Director                  ",4203 Ricthie Highway,,Baltimore,MD,21225,US
1270,137793,"Villa Maria Of Frederick County Ray Rother, Ph.D., Lcsw-C, Program Supervisor",Health Program Of Catholic Charities,116 East 2Nd Street,Frederick,MD,21701,US
1271,137626,"Aarp Tax-Aide, St. Pius X Church Aarp Tax Representative",6428 York Road,,Baltimore,MD,21211,US
1272,139044,"Eastside Community Development Corp Emma Feheely, Office Manager",7835 Eastern Avenue,Suite 302,Baltimore,MD,21224,US
1273,139258,"Stepfamily Association, Howard County Chapter Barbara Fowler, Chapter Leader",9509 Sylvan Dell,,Columbia,MD,21045-5120,US
1274,138137,"Maple Shade Youth And Family Services, Inc. Jarvia L. Fishell, Ceo",Residential Programs & Clinics,23704 Ocean Gateway,Mardela Springs,MD,21837,US
1275,138338,"Salvation Army, Baltimore Major Gary Haupt, Com. Officer",1601 W. Baltimore Street,,Baltimore,MD,21223,US
1276,137605,"Advocates For Children And YouthMatthew Joseph,  Executive  Director         ",8 Market Place,5Th Floor,Baltimore,MD,21202,US
1277,137827,"The Children's Guild, Inc. Dr. Andrew Ross, President",6802 Mcclean Boulevard,,Baltimore,MD,21234,US
1278,137630,"American Heart Association, Maryland Sue Manning, Vp Of Corporate Relations",415 North Charles Street,,Baltimore,MD,21201,US
1279,138188,"Meeting Ground, Inc. Carl Mazza, Executive Director",Po Box 808,,Elkton,MD,21922,US
1280,138335,"Step, Inc. (Schapiro Training & Employment)Patricia Dieter, Executive Director          ",1025 St. Paul Street,,Baltimore,MD,21202,US
1281,137891,"William Donald Schaefer House Martin Callum,  Program Manager Ii",Department Of Juvenile Justice,907 Druid Park Lake Drive,Baltimore,MD,21217,US
1282,138152,"Maryland State Division Of Vital Records Geneva G. Sparks, Director",6550 Reisterstown Road,Reisterstown Road Plaza Mall,Baltimore,MD,21215,US
1283,139174,"I Can't, We Can, Inc.Israel Cason, President                      ",4426 Park Heights Avenue,,Baltimore,MD,21215,US
1284,137689,"Baltimore City Police Department, Northern Di Major Ross Buzzoro, District Commander",2201 W. Coldspring Lane,,Baltimore,MD,21209,US
1285,138039,"Chase Brexton Health Services, Inc. David Shippee, Executive Director",1001 Cathedral Street,,Baltimore,MD,21201,US
1286,138153,"Baltimore County Office Of Child Support Enfo Joe Jackins, Director",170 W. Ridgely Road,Suite 200,Lutherville,MD,21093-5114,US
1287,137682,"Baltimore City Dental Society Deitra Davenport, Executive Director",720 Light Street,,Baltimore,MD,21230,US
1288,138620,"Centro De La Comunidad, Inc.Nelson A. Ortega, Executive Director         ",3021 Eastern Ave.,,Baltimore,MD,21224,US
1289,137890,"Damascus House Carroll Matanoski, Director",4302 Ritchie Highway,,Baltimore,MD,21225,US
1290,138270,"Perkins Square Baptist ChurchDr. Virginia Ferguson, Coordinator           ",2500 Edmondson Avenue,,Baltimore,MD,21223,US
1291,137648,"Arc Of Anne Arundel County, Inc.,The Kate Rollason, Executive Director",931 Spa Road,,Annapolis,MD,21401,US
1292,139748,"Northeast Development AllianceShirl Byron, Executive Director              ",Po Box 66011,,Baltimore,MD,21239,US
1293,138431,"St. Peter Claver Church Co-Op Lady Marie C. Wise, Coordinator",1546 N. Fremont Ave.,,Baltimore,MD,21217,US
1294,139318,"Pro Bono Counseling Project, TheBarbara Anderson, Executive Director         ",131 West Quadrangle,2 Hamill Road,Baltimore,MD,21210,US
1295,138167,"The Maryland School For The Blind Carl Lancaster, Interim President & Ceo",3501 Taylor Avenue,,Baltimore,MD,21236,US
1296,138159,"Md Infants & Toddlers Program/Pre-School SvcsDeborah Metzger, Program Manager             ",Maryland State Dept. Of Education,"200 W. Baltimore Street, 9Th Floor",Baltimore,MD,21201,US
1297,138934,"Jhr Family Center Linda Trotter, Director",1114 Mount Street,,Baltimore,MD,21217,US
1298,139726,"Friendship Outreach Center Twanda Prioleau, Director",7109 Harford Road,,Parkville,MD,21234,US
1299,139562,"Service Coordination Inc. Kenilworth Janet Furman, Supervisor",110 West Road,Suite 440,Towson,MD,21204-2364,US
1300,138584,"Renters' Tax Credit Program Silma Raymond, Administrator",301 W. Preston Street,Room 900,Baltimore,MD,21201,US
1301,137994,"Girl Scouts Of Central MarylandTraci A. Barnett, Executive Director         ",4806 Seton Drive,,Baltimore,MD,21215,US
1302,139708,"National Alliance On Mental Illness Kathryn Farinholt, Executive Director",5210 York Road,,Baltimore,MD,21212,US
1303,139089,"Historic East Baltimore Community ActionEdward Sabatino, Executive  Director         ","Colition, Inc.",1212 N. Wolfe Street,Baltimore,MD,21213,US
1304,139123,"Providence Adult Day CareRobin Coley, Program Director                ",1427 Pennsylvania Avenue,,Baltimore,MD,21217,US
1305,138688,Macedonia Baptist Church Of Baltimore City Dorothy Joyner/ Margaret Coombs Directors,718 W. Lafayette Avenue,,Baltimore,MD,21217,US
1306,139131,"Baltimore City Healthy Start, Inc. Alma Roberts, President/ C.E.O.",2521 N. Charles Street,,Baltimore,MD,21218,US
1307,138362,"Shepherd's ClinicJack VandenHengel, ExecutiveDirector         ",2800 Kirk Avenue,,Baltimore,MD,21218,US
1308,138232,"National Multiple Sclerosis Society Rick Smith, President","Maryland Chapter, Central Md Office","11403 Cronhill Drive, Suite  E",Owings Mills,MD,21117,US
1309,137621,"Alliance Inc, Baltimore County Sharon Strimple, Acting Director",9201 Philadelphia Road,,Rosedale,MD,21237,US
1310,137999,"Epiphany House Karen Mingee, Site Manager",5610 York Road,,Baltimore,MD,21212,US
1311,137725,"Tabernacle Deliverance Community Church Martha Russ, Director",1631 E. Federal Street,,Baltimore,MD,21213,US
1312,139436,"Isaiah & Associates, Inc., Anger ManagementEdwin Chuku, Director                        ",101 W. 22Nd Street,Suite 101,Baltimore,MD,21218,US
1313,137913,"Reflective Treatment Center Muriel Brothers, Program Administrator",729 Graves Street,,Baltimore,MD,21202,US
1314,139421,"Violence Hotline Center, Inc. William Brill, Ph.D., Director",P.O. Box 1812,,Annapolis,MD,21404,US
1315,137701,"Baltimore County Public SchoolsDr. Joe Hairston, Superintendent             ",6901 Charles Street,,Baltimore,MD,21204,US
1316,138493,"Kernan Hospital James E. Ross, Ceo",2200 Kernan Drive,,Baltimore,MD,21207,US
1317,139175,"Habitat For Humanity, Anne Arundel County Dan Ellis, Executive Director",273 D. Peninsula Farm Road,Building 2,Arnold,MD,21012,US
1318,137871,"Consumer Credit Counseling Service Nina Hick, Manager",757 Frederick Road,2Nd Floor,Catonsville,MD,21228-3317,US
1319,138786,"Polio Support Group Of Central Maryland Jean Williams, President",5930 Millrace Court,F 103,Columbia,MD,21045,US
1320,139122,"American Breast Cancer Foundation Phyllis Wolf, President",1220 B East Joppa Road,Suite 332,Towson,MD,21286,US
1321,139361,"Executive Vice President, Clean & Safe Svcs. Tom Yeager","Downtown Partnership Of Baltimore, Inc.",217 North Charles Street,Baltimore,MD,21201,US
1322,137845,"City Of Hagerstown Housing AuthorityTed Shankle, Executive Director              ",35 West Baltimore Street,,Hagerstown,MD,21741-2222,US
1323,138319,"Radio Reading Network Of MarylandPeggy Dorsey, Office Administrator           ",2901 Liberty Heights Avenue,,Baltimore,MD,21215,US
1324,138369,"U.S. Social Security Administration Jo Anne B. Barnhart, Commissioner",6401 Security Blvd.,,Baltimore,MD,21235,US
1325,138775,"Jewish Community Services, Howard County Liz Schoen, Lcsw-C, Coordinator",10630 Little Patuxent Parkway,Suite 401,Columbia,MD,21044,US
1326,139271,"Food For ThoughtSister Mary Ann Hartnett, Director           ",1625 E. Baltimore Street,,Baltimore,MD,21231,US
1327,138933,"Innterim Housing CorporationCaSandra Winchester,  Executive Director     ",112 Sudbrook Lane,,Pikesville,MD,21208,US
1328,137795,"The Catholic WorkerWilla Bickham, Co-Founder                    ",26 South Mount Street,,Baltimore,MD,21223,US
1329,139820,"Community Counseling & Mentoring Services, In Anthony Caruana",13994 Baltimore Avenue,,Laurel,MD,20707,US
1330,138460,Union Bethel Ame ChurchPastor Charles T. Sembly                     ,8615 Church Lane,,Randallstown,MD,21133,US
1331,139778,"Druid Heights Community Development Corp. Kelly Little, Executive Director",2140 Mcculloh Street,,Baltimore,MD,21217,US
1332,138030,"Harford County Office On AgingMary Mignini, Adminstrative Specialist       ",145 N. Hickory Avenue,,Bel Air,MD,21014,US
1333,138175,"Maryland State PoliceLt. A. Dean Richardson, Commander            ","Barracks ""G""",1100 Baltimore Boulevard,Westminster,MD,21157,US
1334,137957,"Foxwell Memorial ApartmentsMarti Chase, Community Director              ",3700 Greenspring Avenue,,Baltimore,MD,21211,US
1335,137697,"Prescription Discount Program Pierre Vijilance, M.D., Health Officer",6401 York Road,3Rd Fl,Baltimore,MD,21212-2130,US
1336,139132,Bni (Baltimore Neighborhoods Inc) Richard Doran,2217 St. Paul Street,,Baltimore,MD,21218,US
1337,138268,"People's Church Of Baltimore Calvin Pettigrew, Pantry Coordinator",230 North Fulton Ave.,,Baltimore,MD,21223,US
1338,138321,"Ray Of Hope Baptist Church George Allen, Contact Person",3000 Parkside Drive,,Baltimore,MD,21214,US
1339,138304,"Office Of The Public Defender, Baltimore Co. Thelma Triplin, District Public Defender",500 Virginia Avenue,,Towson,MD,21204,US
1340,138087,"Weinberg Jewish Community Center Phil Miller, Vice-President",5700 Park Heights Avenue,,Baltimore,MD,21215,US
1341,139339,"Center For Urban Families Joseph Jones, President",3002 Druid Park Drive,,Baltimore,MD,21215,US
1342,139226,"Pet Loss HelplineRobin Kellogg, Coordinator                   ",1000 E. Joppa Road,Apt. 203,Baltimore,MD,21286,US
1343,139733,Garwyn Oaks Housing Resource Center,2300 Garrison Blvd.,Suite 211,Baltimore,MD,21216,US
1344,137793,"Catholic Charities Project Serve Abby Maloney, Program Manager",Our Daily Bread Employment  Center,725 Fallsway,Baltimore,MD,21201,US
1345,138706,Potomac Ridge Behavioral Health Sako Maki  Vice President / Coo,14901 Broschart Road,,Rockville,MD,20850,US
1346,138401,"St. Gregory The Great Church Father Damien Nalepa, Pastor",1542 N. Gilmor Street,,Baltimore,MD,21217,US
1347,137687,"Mayor's Office For Children, Youth & FamiliesRoss Ford, Executive Director                ","201 E. Baltimore St.,",15Th Floor,Baltimore,MD,21202,US
1348,139760,"Baltimore County Local Management Board Roe Davis, Executive Director",6401 York Road,,Baltimore,MD,21212,US
1349,139116,"Greater Grace World Outreach Joyce Anderson, Coordinator",6025 Moravia Park Drive,,Baltimore,MD,21206,US
1350,138024,"Harford County Dept. Of Parks & Recreation Joseph E. Pfaff,  Director",702 N. Tollgate Road,,Bel Air,MD,21014,US
1351,137697,"Woodlawn Health Center Mary Fasu, Nurse Supervisor",1811 Woodlawn Drive,,Woodlawn,MD,21207,US
1352,138794,"Promptcare, Inc. Dr. Steven J. Sikorski, Ceo/President",912 Washington Road,,Westminster,MD,21157,US
1353,138261,"Park West Medical Center, Central Office Allen Bennett, President/Ceo",3319 W. Belvedere Avenue,,Baltimore,MD,21215,US
1354,139151,"Maryland Dept. Of Aging Gloria Lawlah, Secretary",301 West Preston Street,Suite 1007,Baltimore,MD,21201-2374,US
1355,137941,"Family Service Foundation, Inc.Rob Claxton,CEO                              ",5301 76Th Avenue,,Landover Hills,MD,20784,US
1356,139259,"Office Of Emergency Managment Thomas J. Wilson, Director",7480 Baltimore Annapolis Blvd.,,Glen Burnie,MD,21061,US
1357,139119,"Child First AuthorityCarol Reckling, Executive Director           ",2901 Druid Park Drive,Suite A-203,Baltimore,MD,21215,US
1358,139181,"Education Based Latino Outreach, Inc. (Eblo) Maritza Gonzalez, Program Manager",606 S. Ann Street,,Baltimore,MD,21231,US
1359,139634,"Cedar Ridge Counseling Centers Trudy Bien, Office Manager",1425 Liberty Road,Suite 208,Eldersburg,MD,21784,US
1360,139230,"Maryland Council For Special EquestriansTerry Fram, Founder/Director                 ",2501 Frederick Road,,Catonsville,MD,21228,US
1361,138761,"Planned Parenthood Of Maryland, Owings Mills Barbara Hart, Center Director",9129 Reisterstown Road,,Owings Mills,MD,21117,US
1362,138421,"St. Paul Apostolic Holiness ChurchLori Goines, Coordinator                     ",1725 East Baltimore Street,,Baltimore,MD,21231-1511,US
1363,138154,"Division Of Workforce Development, Allegany David Kennedy, Office Supervisor","County, One Stop Career Center","138 Baltimore Street, Suite 102",Cumberland,MD,21502,US
1364,138551,"Woodbourne Center, Inc. Stanley Weinstein, Ph.D., President & Ceo",1301 Woodbourne Avenue,,Baltimore,MD,21239,US
1365,137691,"Baltimore City State's Attorney's OfficePatricia C. Jessamy, State's Attorney        ",100 N. Calvert Street,208 Mitchell Court House,Baltimore,MD,21202,US
1366,138397,"St. Elizabeth's Church Food Pantry Lucy Dipinto, Director",2638 E. Baltimore Street,,Baltimore,MD,21224,US
1367,138250,"On Our Own, Catonsville Sarah Burns, Program Coordinator",5-7 Bloomsbury Ave,,Catonsville,MD,21207,US
1368,138719,"Head Start Program, St. Francis Xavier Christopher Barnes, Director",1427 N. Caroline Street,,Baltimore,MD,21213,US
1369,139342,"Resource Group,The John E. Davis, Ph.D., Director",7801 York Road,Suite 215,Towson,MD,21204,US
1370,137916,"Easter Seals Greater Washington/Balto RegionLisa Reeves, President/CEO                   ",4041 Powder Mill Rd.,Suite 100,Calverton,MD,20705,US
1371,137858,"Can, Banneker Community Center Nancy Stanton, Community Resource Specialist",27 Main Avenue,,Catonsville,MD,21228,US
1372,138951,"Casa De Maryland, Inc., Baltimore Gustavo Torres, Director",2224 E. Fayette Street,,Baltimore,MD,21231,US
1373,137860,"Community Crisis Center Vicki Vibler, Director",Po Box 56,,Glyndon,MD,21071,US
